"STUDENT_ID","GRAD_APPL_DATE","GRADUATION_DATE","GRADUATED_IND","TOTAL_CREDITS","DEGREE_TYPE","MAJOR","DEPARTMENT","COLLEGE","REQUIRED_HOURS","FULLY_ONLINE_IND","AID_ELIGIBLE_IND","HONORS","OVERALL_GPA"
6375861,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",69,"Associates","Visual Arts Illustration Spec","Visual Arts & Design","Arts, Comm, & New Media",68,"N","N","Honors",3.612
6408579,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.2
6487280,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.475
6533543,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",58,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.59
6569600,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.917
6614134,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","Honors",3.79
6701137,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",32,"Certificate","Network and Cyber Security","Comp. Sciences & Info. Systems","Business",16,"N","N","High Honors",3.831
6824477,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",26,"Associates","General Studies","Unknown","Unknown",61,"U","U","High Honors",4
5081883,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",80,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.086
5420634,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",128,"Associates","Welding Fabrication/Inspection","Welding","Applied Tech &Tech Specialties",66,"N","N","",3.068
5420634,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",128,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.068
5626371,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",80,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",2.884
5877223,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",56,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.412
6484767,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.487
6505312,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",72,"Associates","Aviation Maintenance","Aviation Tech - Maintenance","Applied Tech &Tech Specialties",88,"N","N","",3.144
6624592,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",46,"Associates","Communication Studies","Communication","Arts, Comm, & New Media",61,"N","N","Honors",3.641
6140360,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","High Honors",3.865
6140360,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","High Honors",3.865
6140360,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.865
6621512,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",51,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.788
339887,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",103.66,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.951
865013,03-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",94,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.64
4058343,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",97,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","Honors",3.663
4503515,07-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",96,"Associates","Visual Arts Illustration Spec","Visual Arts & Design","Arts, Comm, & New Media",68,"N","N","Honors",3.663
4540055,11-NOV-20  09:58 AM,06-MAY-21  12:00 AM,"N",79,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","",3.758
4723399,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",88,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.888
5404569,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",107,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.888
5592687,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Certificate","Graphic Communications","Unknown","Unknown",32,"U","U","",2.267
5643619,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",101,"Associates","Visual Arts - Design Spec.","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","Honors",3.677
5668322,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",81,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","",2.623
5747184,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.605
5827299,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",69,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.203
5858981,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.501
5882536,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",94,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","Honors",3.604
6015459,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Associates","Interior Design","Unknown","Arts, Comm, & New Media",69,"N","N","High Honors",3.822
6015459,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Certificate","Interior Design","Unknown","Arts, Comm, & New Media",24,"N","N","High Honors",3.822
6143517,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",83,"Associates","Physics","Physics","Science, Math & Engineering",63,"N","N","Honors",3.666
6187512,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.438
6308339,25-OCT-20  03:41 PM,06-MAY-21  12:00 AM,"N",59,"Unknown","General Studies","Unknown","Unknown",,"U","U","",4
6344662,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",55,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.271
6392633,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.643
387326,27-OCT-20  11:36 AM,06-MAY-21  12:00 AM,"N",109.65,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.751
1073368,20-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",110.33,"Associates","Paralegal Training","Unknown","Unknown",64,"U","U","Honors",3.79
1164508,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",122.67,"Certificate","Graphic Communications","Unknown","Unknown",32,"U","U","Honors",3.53
1221012,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",101,"Associates","Sociology","Sociology","Humanities & Social Sciences",61,"N","N","",3.005
1395333,12-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",82,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.535
1395333,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",82,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.535
1439356,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",36.66,"Associates","General Studies","Unknown","Unknown",61,"U","U","",2.982
1732614,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","High Honors",3.896
1732614,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Certificate","Info Assurance & Cyber Defense","Comp. Sciences & Info. Systems","Business",,"N","N","High Honors",3.896
1732614,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",76,"Certificate","Network and Cyber Security","Comp. Sciences & Info. Systems","Business",16,"N","N","High Honors",3.896
1759928,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",99,"Associates","General Studies","Unknown","Unknown",61,"U","U","",3.197
1909063,29-APR-21  12:00 AM,06-MAY-21  12:00 AM,"N",65.33,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",3.754
1909063,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65.33,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.754
2632429,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",107,"Associates","Aviation Maintenance","Aviation Tech - Maintenance","Applied Tech &Tech Specialties",88,"N","N","",2.819
2779639,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",83,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.796
2802529,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",56,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","Honors",3.714
2806330,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",125,"Associates","Visual Arts - Design Spec.","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","High Honors",3.808
2851137,02-MAR-21  12:54 AM,06-MAY-21  12:00 AM,"N",69,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.704
2885241,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","Business","Business Management","Business",61,"N","N","Honors",3.725
3219841,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",82,"Associates","General Studies","Unknown","Unknown",61,"U","U","Honors",3.767
,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.835
,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",66,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.835
3548981,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",113,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.786
3624798,27-OCT-20  12:00 AM,06-MAY-21  12:00 AM,"N",102,"Associates","Pre-Engineering/Mechanical","Unknown","Unknown",,"U","U","",3.438
3883567,15-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",120,"Associates","Health Sciences","Health Science","Health Sciences",,"N","N","",3.243
3883567,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",120,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.243
4013151,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",56,"Certificate","General Education","Unknown","Unknown",34,"U","U","",3.207
4192554,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",80,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.581
4196502,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",40,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.685
4231082,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",84,"Certificate","Surveying & Geomatics","Unknown","Unknown",20,"U","U","",2.972
4277723,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",89,"Associates","Psychology","Psychology","Humanities & Social Sciences",61,"N","N","",2.238
4347940,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",58,"Certificate","Sustainable Building Construct","Construction Management","Applied Tech &Tech Specialties",33,"N","N","",3.21
4448453,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","",3.476
4448453,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",70,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.476
4509136,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",80,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.422
4548742,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","",3.081
4549043,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","",3.381
4789997,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",69,"Associates","Culinary Arts","Culinary Arts","Business",64,"N","N","Honors",3.787
4868495,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",98,"Associates","Film Production Technician","Performing Arts","Arts, Comm, & New Media",66,"N","N","Honors",3.56
4879016,27-OCT-20  10:31 AM,06-MAY-21  12:00 AM,"N",67,"Associates","Visual Arts - Design Spec.","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","",3.73
4914590,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.772
5143924,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",60,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.522
5187800,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",104,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.335
5187800,15-MAR-21  06:39 PM,06-MAY-21  12:00 AM,"N",104,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.335
5277274,03-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",83,"Associates","Adv Practice Medical Assist","Unknown","Unknown",64,"U","U","",3.435
5282104,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",79,"Associates","Automotive Technician","Automotive Collision Repair","Applied Tech &Tech Specialties",68,"N","N","",3.182
5294746,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"N",66,"Associates","Business","Business Management","Business",61,"N","N","",2.886
5305561,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",125,"Associates","Architectural Technology","Architectural Technology","Arts, Comm, & New Media",60,"N","N","",3.104
5320695,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",40,"Associates","General Studies","Unknown","Provost Office",61,"N","N","High Honors",3.867
5320919,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",46,"Associates","Electrical, Independent - Appr","Apprenticeship","Applied Tech &Tech Specialties",63,"N","N","Honors",3.633
5390688,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",86,"Certificate","Graphic Communications","Unknown","Unknown",32,"U","U","Honors",3.586
5442481,07-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",31,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.697
5449831,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",85,"Associates","Visual Arts Illustration Spec","Visual Arts & Design","Arts, Comm, & New Media",68,"N","N","Honors",3.635
5466295,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","Architectural Technology","Architectural Technology","Arts, Comm, & New Media",60,"N","N","",3.046
5466295,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.046
5466295,22-MAR-21  01:29 PM,06-MAY-21  12:00 AM,"N",106,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.046
,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",58,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.676
5559024,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",67,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","High Honors",3.906
5603740,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",65,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.552
5621583,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",88,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.648
5632531,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",115,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","Honors",3.653
5638705,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",67,"Associates","Exercise Sci/Kinesiology","Exercise Science","Science, Math & Engineering",62,"N","N","",2.642
5643535,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",72,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","",2.776
5648113,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",41,"Associates","General Engineering","Unknown","Unknown",77.5,"U","U","High Honors",3.956
5648113,04-JAN-21  12:00 AM,06-MAY-21  12:00 AM,"N",41,"Associates","Engineering/Mechanical","Unknown","Unknown",73,"U","U","",3.956
5648113,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",41,"Certificate","General Education","Unknown","Unknown",34,"U","U","High Honors",3.956
5750488,21-APR-21  12:00 AM,06-MAY-21  12:00 AM,"N",46,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","",3.915
5750488,07-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",46,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","High Honors",3.915
5768023,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",128,"Associates","Biology","Biology","Science, Math & Engineering",,"N","N","Honors",3.555
5775212,06-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",91,"Associates","Education","Education, Pre-Teacher","Humanities & Social Sciences",63,"N","N","Honors",3.669
5795561,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",68,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",2.576
5795561,27-OCT-20  12:00 AM,06-MAY-21  12:00 AM,"N",68,"Associates","Pre-Health Sciences","Unknown","Unknown",61,"U","U","",2.576
,12-APR-21  11:09 AM,06-MAY-21  12:00 AM,"N",69,"Unknown","General Studies - Undecided","Unknown","Unknown",,"U","U","",3.236
,24-MAR-21  12:00 AM,06-MAY-21  12:00 AM,"N",69,"Associates","Social Work","Social Work","Humanities & Social Sciences",63,"N","N","",3.236
,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",69,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.236
5806257,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",58,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","Honors",3.584
5849580,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",63,"Associates","Pre-Medical Health Sciences","Biology","Science, Math & Engineering",,"N","N","High Honors",4
5851876,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",52,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","",3.113
5864819,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",88,"Certificate","Computer Science Fundamentals","Comp. Sciences & Info. Systems","Business",16,"N","N","",3.17
5893414,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Certificate","Software Development","Comp. Sciences & Info. Systems","Business",17,"N","N","Honors",3.524
5893414,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",54,"Associates","Computer Sci & Info Systems","Comp. Sciences & Info. Systems","Business",,"N","N","Honors",3.524
5908898,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",101,"Associates","Nursing","Nursing","Health Sciences",72,"N","N","High Honors",3.935
5909675,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.505
5912503,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",44,"Certificate","General Education","Unknown","Unknown",34,"U","U","Honors",3.516
5920364,17-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",73,"Associates","Exercise Sci/Kinesiology","Exercise Science","Science, Math & Engineering",62,"N","N","Honors",3.512
5927007,13-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",72,"Associates","Business","Business Management","Business",61,"N","N","",3.124
5958339,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Certificate","Accounting Essentials","Accounting","Business",,"N","N","Honors",3.781
5958339,12-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Associates","Accounting","Accounting","Business",65,"N","N","Honors",3.781
5958339,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",74,"Certificate","Intermediate Accounting","Accounting","Business",16,"N","N","Honors",3.781
5987403,19-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",75,"Certificate","Business Basics","Unknown","Business",18,"N","N","Honors",3.576
6005330,10-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",62,"Associates","General Studies","Unknown","Provost Office",61,"N","N","",3.32
6012806,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","Visual Arts - Design Spec.","Visual Arts & Design","Arts, Comm, & New Media",69,"N","N","Honors",3.621
6012806,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","Graphic Communications","Visual Arts & Design","Arts, Comm, & New Media",,"N","N","Honors",3.621
6012806,11-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",106,"Associates","General Studies","Unknown","Provost Office",61,"N","N","Honors",3.621
6084458,18-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",62,"Associates","General Studies","Unknown","Unknown",61,"U","U","",3.326
6119549,14-MAY-21  12:00 AM,06-MAY-21  12:00 AM,"Y",61,"Associates","Criminal Justice","Criminal Justice/Inst. Pub Saf","Applied Tech &Tech Specialties",64,"N","N","High Honors",3.92
